video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,pushblishDayName,durationSecs,tagsCount,likeRatio,commentRatio,titleLength
ZBCAR5Rs7wk,Rishabh Mishra,Best Power BI Course & Free Resources | Power BI Tutorial For Beginners,"Best Power Bi Course for beginners to learn and practice industry level projects. This course is designed by a Power Bi developer and this course has covered all the topics from basic to advance. in this video we will cover which is the best course you can do for Power BI and free resources.

👍 Subscribe now: https://bit.ly/3Fc7Gc6
🔗 Udemy Power BI Course: link in first comment
🔗 kaggle dataset for power bi: https://bit.ly/3YsRpbF

Related keywords: power bi, power bi tutorial for beginners, power bi course, power bi video

➖➖➖➖➖➖➖➖➖➖➖➖➖
Want to connect with me? Check out these links:

Instagram: https://www.instagram.com/rishabhnmishra/
LinkedIn: https://www.linkedin.com/in/rishabhnmishra/
Twitter: https://twitter.com/rishabhnmishra  

➖➖➖➖➖➖➖➖➖➖➖➖➖
Timestamp:
0:00 Intro
0:41 Power Bi Course
5:11 Power Bi Free Resources
5:32 Outro
➖➖➖➖➖➖➖➖➖➖➖➖➖

Other Useful Videos:

Complete Data Analyst Roadmap: https://www.youtube.com/watch?v=TiWGpLmYJD4

What Does a Data Analyst Actually Do?: https://www.youtube.com/watch?v=ZFZc8-PugcA

Data Analyst Roadmap, Skills and Jobs: https://www.youtube.com/playlist?list=PLdOKnrf8EcP1JMcD6PhDsUq8YyC0zMZCM

Full SQL Course in One Video: https://www.youtube.com/watch?v=On9eSN3F8w0

SQL Tutorial Playlist: https://www.youtube.com/playlist?list=PLdOKnrf8EcP17p05q13WXbHO5Z_JfXNpw

Excel Course: https://www.youtube.com/playlist?list=PLdOKnrf8EcP1Y1XRUVSUc0g-WfeiBigbd

➖➖➖➖➖➖➖➖➖➖➖➖➖

Hope you liked this Power Bi course and Free resources video :)
See You Soon, until then Bye-Bye!","['power bi', 'power bi tutorial for beginners', 'power bi tutorial', 'power bi course', 'power bi free course', 'power bi video', 'power bi project', 'power bi dashboard', 'power bi interview', 'data analyst', 'data science', 'rishabh mishra']",2022-12-17 07:01:08+00:00,140089.0,4402.0,,193.0,PT5M48S,hd,true,Saturday,348.0,12,31.422881168400085,1.3776956077921891,71
kTYQqxYILOQ,Rishabh Mishra,Reality of Tech Jobs- Hiring freeze in 2024 | What You Should Do?,"Layoffs in Twitter, meta, Amazon, Google. Layoffs this word has become a sensation now a days, on Linkedin  you can find lots of post related to mass layoffs, recession in tech, companies firing employees, hiring is freeze in tech, recession in 2023 and many more. I have shared my experience and ways which can help you to face this layoffs. 

👍 Subscribe now: https://bit.ly/3Fc7Gc6

Topic: Reality of Tech Jobs- Hiring freeze in 2024 | What You Should Do?
 - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
 
If you liked this video, then please Like, Share & Subscribe..! 

Timestamp
00:00 Intro
01:28 Topics discussed
01:43 Cause of Recession in Tech
05:26 What you can do 
10:20 Outro

Companies hiring actively
https://www.linkedin.com/news/story/the-firms-hiring-in-india-4529499/

➖➖➖➖➖➖➖➖➖➖➖➖➖

Want to connect with me? Check out these links:

Instagram: https://www.instagram.com/rishabhnmishra/
LinkedIn: https://www.linkedin.com/in/rishabhnmishra/
Twitter: https://twitter.com/rishabhnmishra  

➖➖➖➖➖➖➖➖➖➖➖➖➖

Other Useful Videos:

Data Analyst Roadmap, Skills and Jobs: https://www.youtube.com/playlist?list=PLdOKnrf8EcP1JMcD6PhDsUq8YyC0zMZCM

Full SQL Course in One Video: https://www.youtube.com/watch?v=On9eSN3F8w0

SQL Tutorial Playlist: https://www.youtube.com/playlist?list=PLdOKnrf8EcP17p05q13WXbHO5Z_JfXNpw

Excel Course: https://www.youtube.com/playlist?list=PLdOKnrf8EcP1Y1XRUVSUc0g-WfeiBigbd

➖➖➖➖➖➖➖➖➖➖➖➖➖

If this is the first ever video you're watching allow me to introduce myself, Hey I'm Rishabh Mishra and currently working as Senior Data Analyst at Bangalore. On this channel I like to guide and help my juniors and data science aspirants regarding Data Science jobs and useful tips for college students.
Have a great day buddy!","['data science', 'data science jobs', 'how to get a job in 2024', 'placements', 'coding', 'software engineer', 'projects']",2022-12-12 13:06:24+00:00,1846.0,83.0,,18.0,PT11M1S,hd,true,Monday,661.0,7,44.96208017334778,9.750812567713975,65
hMaWsrSRhFE,Rishabh Mishra,Learn Statistics for Data Science - Best Course & Free Resources,"Learn Statistics for Data Science from scratch, in this video we will cover which is the best course you can do for statistics and free resources also interview tips to help you with data science statistics. 

👍 Subscribe now: https://bit.ly/3Fc7Gc6
🔗 Udemy Statistics Course: link in first comment
List of topics of Statistics for data science: https://bit.ly/3iVzSsp

Related keywords: statistics for data science, statistics and probability for data science, data science

➖➖➖➖➖➖➖➖➖➖➖➖➖
Want to connect with me? Check out these links:

Instagram: https://www.instagram.com/rishabhnmishra/
LinkedIn: https://www.linkedin.com/in/rishabhnmishra/
Twitter: https://twitter.com/rishabhnmishra  

➖➖➖➖➖➖➖➖➖➖➖➖➖

Other Useful Videos:

Data Analyst Roadmap, Skills and Jobs: https://www.youtube.com/playlist?list=PLdOKnrf8EcP1JMcD6PhDsUq8YyC0zMZCM

Full SQL Course in One Video: https://www.youtube.com/watch?v=On9eSN3F8w0

SQL Tutorial Playlist: https://www.youtube.com/playlist?list=PLdOKnrf8EcP17p05q13WXbHO5Z_JfXNpw

Excel Course: https://www.youtube.com/playlist?list=PLdOKnrf8EcP1Y1XRUVSUc0g-WfeiBigbd

➖➖➖➖➖➖➖➖➖➖➖➖➖

Hope you liked this Statistics for Data Science video :)
See You Soon, until then Bye-Bye!","['statistics for data science', 'statistics and probability for data science', 'statistics for beginners', 'Probability and Statistics', 'data science', 'data analytics', 'statistics for data analysis', 'machine learning', 'statistics for machine learning', 'data science statistics', 'yt:cc=on', 'statistics for data science pdf notes', 'rishabh mishra data science']",2022-12-11 13:08:50+00:00,55316.0,3216.0,,89.0,PT6M15S,hd,true,Sunday,375.0,13,58.13869404873816,1.6089377395328657,64
On9eSN3F8w0,Rishabh Mishra,SQL Tutorial for Beginners | Full SQL Course In Hindi,"SQL Tutorial for Beginners - Learn complete SQL from basics to advance in one video.
This course is for beginners (with zero knowledge in sql) and through this course we'll be learning various topics including sql basics in hindi, data types, database structure, basic CRUD operations, functions, operators, aggregation, nested queries, joins, cte and much more.

📢ALL csv files and queries are in PDF 📢

⭐ Download SQL PDF document used in this course: https://bit.ly/3rbqpkB 

👍 Subscribe for more SQL tutorials like this: https://bit.ly/3Fc7Gc6

👉 GitHub link (all files): https://bit.ly/3Y7SRPr 

Getting bored- ""Khud se pucho ki shuru kyu kiya tha, career mei kuch bada karna hai"" ?

➖➖➖➖➖➖➖➖➖➖➖➖➖

Want to connect with me? Check out these links:

Instagram: https://www.instagram.com/rishabhnmishra/
LinkedIn: https://www.linkedin.com/in/rishabhnmishra/
Twitter: https://twitter.com/rishabhnmishra  

➖➖➖➖➖➖➖➖➖➖➖➖➖

Timestamps:
00:00 SQL Course Intro
01:13 Introduction to SQL 
08:26 Data Types, Primary-Foreign Keys & Constraints
16:50 Create Table In SQL & Create Database
25:35 INSERT UPDATE, DELETE & ALTER Table
31:40 SELECT Statement & WHERE Clause
38:50 How To Import Excel File (CSV) to SQL
42:16 Functions in SQL and String Functions
49:47 Aggregate Functions
54:46 Group By and Having clause
1:05:21 Time Stamp, Date Time and Extract Function 
1:12:22 JOINS in SQL, Types and Syntax
1:33:06 SELF JOIN, UNION & UNION ALL
1:41:25 Sub Query in SQL
1:53:04 Window Function
2:14:25 Case Statement/Expression
2:23:18 CTE-Common Table Expression 
2:33:53 SQL Course Outro

➖➖➖➖➖➖➖➖➖➖➖➖➖
Other Useful Videos:

Data Analyst Roadmap, Skills and Jobs: https://www.youtube.com/playlist?list=PLdOKnrf8EcP1JMcD6PhDsUq8YyC0zMZCM

Excel Course: https://www.youtube.com/playlist?list=PLdOKnrf8EcP1Y1XRUVSUc0g-WfeiBigbd

➖➖➖➖➖➖➖➖➖➖➖➖➖

Hope you liked this SQL for beginners course and learned SQL completely from basic to advance. As a next step you can practice more sql queries, interview questions and answers and follow my roadmap to learn SQL :)
See You Soon, until then Bye-Bye!","['sql', 'sql tutorial', 'sql course', 'learn sql', 'sql tutorial for beginners', 'free sql course', 'sql queries', 'sql full course', 'sql server', 'sql tutorial for beginners in hindi', 'my sql', 'mysql tutorial', 'sql basics', 'sql crash course', 'structured query language', 'what is sql', 'sql in hindi', 'data science', 'database', 'sql by rishabh mishra']",2022-12-10 11:51:46+00:00,2356888.0,65724.0,,3547.0,PT2H34M45S,hd,true,Saturday,9285.0,20,27.8859241508294,1.5049505958704867,53
SbOXK7Rre-E,Rishabh Mishra,Get JOB in Data Science with IBM Data Science Professional Certification Course 🔥,"Now you can get a job in Data Science with IBM Data Science Certification course on Coursera. This course is for beginners, freshers or with people with no experience in Data Science. 

Topic: Get JOB in Data Science with IBM Data Science Professional Certification Course 🔥

 - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
 IBM Data Science Professional Course
https://in.coursera.org/professional-certificates/ibm-data-science

Learn SQL Free | SQL Tutorial for Beginners: https://www.youtube.com/playlist?list=PLdOKnrf8EcP17p05q13WXbHO5Z_JfXNpw

If you liked this video, then please Like, Share & Subscribe..! 

Timestamp
00:00 Intro
01:09 IBM Data Science Course Into
02:11 Time to Completion
02:55 Skills you will gain
03:15 IBM Course Overview
06:00 IBM Course Cost
07:09 IBM Course For Free?

Key keywords: data science, data science course, data science job, data science career, data science for beginners, free data science courses, google data analytics course, ibm data science certification course

- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Related Video
Start Your Career In Data Science With Google Data Analytics Professional Certification Course
https://www.youtube.com/watch?v=c_InIhw-VVc

Useful videos
How to Become Data Analyst in 2022 | Data Analyst Roadmap
https://www.youtube.com/watch?v=TiWGpLmYJD4

Data Analyst skills, jobs and Roadmap
https://www.youtube.com/playlist?list=PLdOKnrf8EcP1JMcD6PhDsUq8YyC0zMZCM

Learn SQL Free | SQL Tutorial for Beginners: https://www.youtube.com/playlist?list=PLdOKnrf8EcP17p05q13WXbHO5Z_JfXNpw

Excel Tutorial for Beginners
https://www.youtube.com/playlist?list=PLdOKnrf8EcP1Y1XRUVSUc0g-WfeiBigbd

➖➖➖➖➖➖➖➖➖➖➖➖➖
Connect on other Social Media handles:

Instagram: https://www.instagram.com/rishabhnmishra/
LinkedIn: https://www.linkedin.com/in/rishabhnmishra/
Twitter: https://twitter.com/rishabhnmishra  

➖➖➖➖➖➖➖➖➖➖➖➖➖

If this is the first ever video you're watching allow me to introduce myself, Hey I'm Rishabh Mishra and currently working as Senior Data Analyst at Bangalore. On this channel I like to guide and help my juniors and data science aspirants regarding Data Science jobs and useful tips for college students.
Have a great day buddy!","['data science', 'data analyst', 'data science job', 'data science career', 'start career in data science as a fresher', 'free data science course', 'google data analytics', 'ibm professional certificate', 'google vs ibm certificate course', 'data science course for beginners', 'data science full course', 'data science course', 'data science free full course', 'data science certification', 'data science ibm', 'ibm data science course review', 'ibm data science full course review', 'coursera data science courses']",2022-12-01 06:26:22+00:00,97154.0,3628.0,,275.0,PT8M29S,hd,true,Thursday,509.0,18,37.34277538752908,2.8305576713259364,81
WHBH0yz35_8,Rishabh Mishra,SQL WITH Clause with examples | SQL CTE (Common Table Expression) | SQL Tutorial in Hindi 16,"SQL Full Course Playlist 👇
https://www.youtube.com/playlist?list=PLdOKnrf8EcP17p05q13WXbHO5Z_JfXNpw

Like, Share & Subscribe Now :)
⭐ Subscribe for more SQL tutorials like this: https://bit.ly/3Fc7Gc6

👉 customer csv file: https://bit.ly/3xGABBR 

👉 payment csv file: https://bit.ly/3Zc0GUV 

📢 GitHub link (all files): https://bit.ly/3Y7SRPr 📢

➖➖➖➖➖➖➖➖➖➖➖➖➖

Timestamps:
00:00 Intro
00:46 What is CTE
01:42 CTE Syntax
02:31 CTE Example - Easy
05:56 CTE Example - Medium
08:04 CTE Example - Advance
10:18 Outro- Final Part

Target keywords: cte in sql, sql cte, common table expression, cte example, cte query example, SQL WITH Clause

➖➖➖➖➖➖➖➖➖➖➖➖➖
Related Videos
Introduction to SQL - What Is SQL + Database | SQL Tutorial In Hindi 1
https://www.youtube.com/watch?v=yH1zCq-iaeU

Data Types, Primary-Foreign Keys & Constraints in SQL | SQL Tutorial In Hindi 2
https://www.youtube.com/watch?v=HmH-76_2Ak8

Create Table In SQL & Create Database | SQL Tutorial In Hindi 3
https://www.youtube.com/watch?v=v-2cIUgx_jw

INSERT UPDATE, DELETE & ALTER Table in SQL With Example | SQL Tutorial in Hindi 4
https://www.youtube.com/watch?v=4YAAgrm8_ZI

SELECT Statement & WHERE Clause with Example | Operators in SQL | SQL Tutorial in Hindi 5
https://www.youtube.com/watch?v=eiLqDeDp7Oc

How To Import Excel File (CSV) to SQL | Import Data From File | SQL Tutorial in Hindi 6
https://www.youtube.com/watch?v=rfWYbMd3ApA

String Functions in SQL | Functions in SQL | SQL Tutorial in Hindi 7
https://www.youtube.com/watch?v=55_UN5gVARs

Aggregate Functions in SQL - COUNT, SUM, AVG, MAX, MIN | SQL Tutorial in Hindi 8
https://www.youtube.com/watch?v=9NfthspfXEo

Group By and Having Clause in SQL | SQL Tutorial in Hindi 9
https://www.youtube.com/watch?v=SvJLXj05cow

TimeStamp and Extract Function | Date Time Function | SQL Tutorial in Hindi 10
https://www.youtube.com/watch?v=kwGh6XvLrEk

Complete SQL JOINS For Beginners | SQL JOIN Queries with Examples | SQL Tutorial in Hindi 11
https://www.youtube.com/watch?v=H6988OpZKTU

SQL SELF JOIN | UNION & UNION ALL in SQL | SQL Tutorial in Hindi 12
https://www.youtube.com/watch?v=V3xjmBi1QQE

Complete SQL Subquery Using Comparison and Logical Operators | SQL Tutorial in Hindi 13
https://www.youtube.com/watch?v=5O2OuN1ougU

SQL Window Function with Example- RANK, DENSE RANK, ROW NUMBER, LEAD/LAG | SQL Tutorial in Hindi 14
https://www.youtube.com/watch?v=S1do1EeA7ng

SQL Case Statement/Expression with Examples | WHEN THEN ELSE in sql | SQL Tutorial in Hindi 15
https://www.youtube.com/watch?v=n_0kijUi7IA

Useful videos
How to Become Data Analyst in 2022 | Data Analyst Roadmap
https://www.youtube.com/watch?v=TiWGpLmYJD4

Data Analyst skills, jobs and Roadmap
https://www.youtube.com/playlist?list=PLdOKnrf8EcP1JMcD6PhDsUq8YyC0zMZCM

Excel Tutorial for Beginners
https://www.youtube.com/playlist?list=PLdOKnrf8EcP1Y1XRUVSUc0g-WfeiBigbd

➖➖➖➖➖➖➖➖➖➖➖➖➖
Connect on other Social Media handles:

Instagram: https://www.instagram.com/rishabhnmishra/
LinkedIn: https://www.linkedin.com/in/rishabhnmishra/
Twitter: https://twitter.com/rishabhnmishra  

➖➖➖➖➖➖➖➖➖➖➖➖➖

If this is the first ever video you're watching allow me to introduce myself, Hey I'm Rishabh Mishra and currently working as Senior Data Analyst at Bangalore. On this channel I like to guide and help my juniors and data science aspirants regarding Data Science jobs and useful tips for college students.
Have a great day buddy!","['SQL', 'SQL Tutorial', 'SQL WITH Clause', 'SQL CTE Common Table Expression', 'SQL Queries using with clause', 'How to write SQL Queries using WITH Clause', 'SQL CTE (Common Table Expression)', 'Advance SQL Tutorial', 'learn sql query writing', 'with clause', 'with statement', 'sql with statement', 'cte in sql', 'cte in sql server', 'sql queries tutorial', 'sql for beginners', 'advance sql', 'sql tutorial in Hindi 16']",2022-11-29 14:43:31+00:00,133291.0,2779.0,,234.0,PT11M21S,hd,true,Tuesday,681.0,18,20.849119595471564,1.7555573894711571,92
2MgUGNMY-8E,Rishabh Mishra,What is Data Science & Future Scope ?,,,2022-11-20 12:48:37+00:00,91400.0,5698.0,,82.0,PT41S,hd,true,Sunday,41.0,0,62.34135667396061,0.8971553610503282,37
bdfMRFxaIQU,Rishabh Mishra,5 Best SQL Websites to Practice n Learn Interview Questions for FREE,,,2022-11-19 07:01:42+00:00,151458.0,14763.0,,75.0,PT33S,hd,false,Saturday,33.0,0,97.47256665214118,0.49518678445509645,68
n_0kijUi7IA,Rishabh Mishra,SQL Case Statement/Expression with Examples | WHEN THEN ELSE in sql | SQL Tutorial in Hindi 15,"SQL Full Course Playlist 👇
https://www.youtube.com/playlist?list=PLdOKnrf8EcP17p05q13WXbHO5Z_JfXNpw

Like, Share & Subscribe Now :)
⭐ Subscribe for more SQL tutorials like this: https://bit.ly/3Fc7Gc6
➖➖➖➖➖➖➖➖➖➖➖➖➖

👉payment csv file: https://bit.ly/41kJLRW

📢 GitHub link (all files): https://bit.ly/3Y7SRPr 📢

➖➖➖➖➖➖➖➖➖➖➖➖➖
Timestamps:
00:00 Intro
00:11 Case Statement Definition
00:52 Case Statement Syntax
02:16 Case Statement Example
04:48 Case Expression Syntax
06:16 Case Expression Example

Target keywords: sql case statement, sql case expression, when then else in sql

➖➖➖➖➖➖➖➖➖➖➖➖➖
Related Videos
Introduction to SQL - What Is SQL + Database | SQL Tutorial In Hindi 1
https://www.youtube.com/watch?v=yH1zCq-iaeU

Data Types, Primary-Foreign Keys & Constraints in SQL | SQL Tutorial In Hindi 2
https://www.youtube.com/watch?v=HmH-76_2Ak8

Create Table In SQL & Create Database | SQL Tutorial In Hindi 3
https://www.youtube.com/watch?v=v-2cIUgx_jw

INSERT UPDATE, DELETE & ALTER Table in SQL With Example | SQL Tutorial in Hindi 4
https://www.youtube.com/watch?v=4YAAgrm8_ZI

SELECT Statement & WHERE Clause with Example | Operators in SQL | SQL Tutorial in Hindi 5
https://www.youtube.com/watch?v=eiLqDeDp7Oc

How To Import Excel File (CSV) to SQL | Import Data From File | SQL Tutorial in Hindi 6
https://www.youtube.com/watch?v=rfWYbMd3ApA

String Functions in SQL | Functions in SQL | SQL Tutorial in Hindi 7
https://www.youtube.com/watch?v=55_UN5gVARs

Aggregate Functions in SQL - COUNT, SUM, AVG, MAX, MIN | SQL Tutorial in Hindi 8
https://www.youtube.com/watch?v=9NfthspfXEo

Group By and Having Clause in SQL | SQL Tutorial in Hindi 9
https://www.youtube.com/watch?v=SvJLXj05cow

TimeStamp and Extract Function | Date Time Function | SQL Tutorial in Hindi 10
https://www.youtube.com/watch?v=kwGh6XvLrEk

Complete SQL JOINS For Beginners | SQL JOIN Queries with Examples | SQL Tutorial in Hindi 11
https://www.youtube.com/watch?v=H6988OpZKTU

SQL SELF JOIN | UNION & UNION ALL in SQL | SQL Tutorial in Hindi 12
https://www.youtube.com/watch?v=V3xjmBi1QQE

Complete SQL Subquery Using Comparison and Logical Operators | SQL Tutorial in Hindi 13
https://www.youtube.com/watch?v=5O2OuN1ougU

SQL Window Function with Example- RANK, DENSE RANK, ROW NUMBER, LEAD/LAG | SQL Tutorial in Hindi 14
https://www.youtube.com/watch?v=S1do1EeA7ng

Useful videos
How to Become Data Analyst in 2022 | Data Analyst Roadmap
https://www.youtube.com/watch?v=TiWGpLmYJD4

Data Analyst skills, jobs and Roadmap
https://www.youtube.com/playlist?list=PLdOKnrf8EcP1JMcD6PhDsUq8YyC0zMZCM

Excel Tutorial for Beginners
https://www.youtube.com/playlist?list=PLdOKnrf8EcP1Y1XRUVSUc0g-WfeiBigbd

➖➖➖➖➖➖➖➖➖➖➖➖➖
Connect on other Social Media handles:

Instagram: https://www.instagram.com/rishabhnmishra/
LinkedIn: https://www.linkedin.com/in/rishabhnmishra/
Twitter: https://twitter.com/rishabhnmishra  

➖➖➖➖➖➖➖➖➖➖➖➖➖

If this is the first ever video you're watching allow me to introduce myself, Hey I'm Rishabh Mishra and currently working as Senior Data Analyst at Bangalore. On this channel I like to guide and help my juniors and data science aspirants regarding Data Science jobs and useful tips for college students.
Have a great day buddy!","['sql case statement', 'case statement in sql', 'sql case expression', 'sql conditional statement', 'when then else sql', 'if then else statement sql', 'SQL if then else', 'write case when statement in sql', 'case statement in mysql', 'sql queries tutorial', 'sql for beginners', 'advance sql', 'sql tutorial in Hindi 15']",2022-11-19 03:30:25+00:00,108792.0,1627.0,,71.0,PT8M55S,hd,true,Saturday,535.0,13,14.95514376057063,0.6526215162879624,94
S1do1EeA7ng,Rishabh Mishra,"SQL Window Function with Example- RANK, DENSE RANK, ROW NUMBER, LEAD/LAG | SQL Tutorial in Hindi 14","SQL Full Course Playlist 👇
https://www.youtube.com/playlist?list=PLdOKnrf8EcP17p05q13WXbHO5Z_JfXNpw

Like, Share & Subscribe Now :)
⭐ Subscribe for more SQL tutorials like this: https://bit.ly/3Fc7Gc6
➖➖➖➖➖➖➖➖➖➖➖➖➖

👉 customer csv file: https://bit.ly/3KLPb2P

👉 payment csv file: https://bit.ly/41kIYjW 

📢 GitHub link (all files): https://bit.ly/3Y7SRPr 📢
➖➖➖➖➖➖➖➖➖➖➖➖➖
Timestamps:
00:00 Intro
00:21 Window Function
01:26 Window Function Syntax
02:50 Window Function Terms
04:19 Window Function Types
06:04 Window Function Example Using Aggregate Function
11:09 Window Function Example Using Ranking Function
16:24 Window Function Example Using Analytic Function
19:20 Window Function Assignment

Target keywords: complete sql window functions, window function in sql, over clause, partition by clause, ranking function, analytic function, lead and lag function in sql

➖➖➖➖➖➖➖➖➖➖➖➖➖
Related Videos
Introduction to SQL - What Is SQL + Database | SQL Tutorial In Hindi 1
https://www.youtube.com/watch?v=yH1zCq-iaeU

Data Types, Primary-Foreign Keys & Constraints in SQL | SQL Tutorial In Hindi 2
https://www.youtube.com/watch?v=HmH-76_2Ak8

Create Table In SQL & Create Database | SQL Tutorial In Hindi 3
https://www.youtube.com/watch?v=v-2cIUgx_jw

INSERT UPDATE, DELETE & ALTER Table in SQL With Example | SQL Tutorial in Hindi 4
https://www.youtube.com/watch?v=4YAAgrm8_ZI

SELECT Statement & WHERE Clause with Example | Operators in SQL | SQL Tutorial in Hindi 5
https://www.youtube.com/watch?v=eiLqDeDp7Oc

How To Import Excel File (CSV) to SQL | Import Data From File | SQL Tutorial in Hindi 6
https://www.youtube.com/watch?v=rfWYbMd3ApA

String Functions in SQL | Functions in SQL | SQL Tutorial in Hindi 7
https://www.youtube.com/watch?v=55_UN5gVARs

Aggregate Functions in SQL - COUNT, SUM, AVG, MAX, MIN | SQL Tutorial in Hindi 8
https://www.youtube.com/watch?v=9NfthspfXEo

Group By and Having Clause in SQL | SQL Tutorial in Hindi 9
https://www.youtube.com/watch?v=SvJLXj05cow

TimeStamp and Extract Function | Date Time Function | SQL Tutorial in Hindi 10
https://www.youtube.com/watch?v=kwGh6XvLrEk

Complete SQL JOINS For Beginners | SQL JOIN Queries with Examples | SQL Tutorial in Hindi 11
https://www.youtube.com/watch?v=H6988OpZKTU

SQL SELF JOIN | UNION & UNION ALL in SQL | SQL Tutorial in Hindi 12
https://www.youtube.com/watch?v=V3xjmBi1QQE

Complete SQL Subquery Using Comparison and Logical Operators | SQL Tutorial in Hindi 13
https://www.youtube.com/watch?v=5O2OuN1ougU

Useful videos
How to Become Data Analyst in 2022 | Data Analyst Roadmap
https://www.youtube.com/watch?v=TiWGpLmYJD4

Data Analyst skills, jobs and Roadmap
https://www.youtube.com/playlist?list=PLdOKnrf8EcP1JMcD6PhDsUq8YyC0zMZCM

Excel Tutorial for Beginners
https://www.youtube.com/playlist?list=PLdOKnrf8EcP1Y1XRUVSUc0g-WfeiBigbd

➖➖➖➖➖➖➖➖➖➖➖➖➖
Connect on other Social Media handles:

Instagram: https://www.instagram.com/rishabhnmishra/
LinkedIn: https://www.linkedin.com/in/rishabhnmishra/
Twitter: https://twitter.com/rishabhnmishra  

➖➖➖➖➖➖➖➖➖➖➖➖➖

If this is the first ever video you're watching allow me to introduce myself, Hey I'm Rishabh Mishra and currently working as Senior Data Analyst at Bangalore. On this channel I like to guide and help my juniors and data science aspirants regarding Data Science jobs and useful tips for college students.
Have a great day buddy!","['window functions', 'SQL Window Functions', 'sql window function', 'window function in sql', 'mysql window function', 'sql over clause', 'sql ranking functions', 'sql analytic functions', 'sql partition by', 'Parition by query', 'RANK', 'DENSE_RANK', 'LEAD', 'LAG', 'ROW_NUMBER', 'lead function', 'lag function', 'row number in sql', 'sql rank', 'sql dense rank', 'sql queries tutorial', 'sql for beginners', 'advance sql', 'sql tutorial in hindi 14']",2022-11-13 05:34:50+00:00,198762.0,3776.0,,318.0,PT21M21S,hd,true,Sunday,1281.0,24,18.997595113754137,1.5999034020587437,99
